threshold,fpr,tpr
0.01347478,0.50083333,1.00000000
0.01346403,0.50166667,1.00000000
0.01346315,0.50250000,1.00000000
0.01345774,0.50333333,1.00000000
0.01345275,0.50416667,1.00000000
0.01341060,0.50500000,1.00000000
0.01340593,0.50583333,1.00000000
0.01340075,0.50666667,1.00000000
0.01338625,0.50750000,1.00000000
0.01338141,0.50833333,1.00000000
0.01336309,0.50916667,1.00000000
0.01336070,0.51000000,1.00000000
0.01335237,0.51083333,1.00000000
0.01332265,0.51166667,1.00000000
0.01330702,0.51250000,1.00000000
0.01330673,0.51333333,1.00000000
0.01329954,0.51416667,1.00000000
0.01327725,0.51500000,1.00000000
0.01327190,0.51583333,1.00000000
0.01325832,0.51666667,1.00000000
0.01324623,0.51750000,1.00000000
0.01321911,0.51833333,1.00000000
0.01320587,0.51916667,1.00000000
0.01319231,0.52000000,1.00000000
0.01318988,0.52083333,1.00000000
0.01318822,0.52166667,1.00000000
0.01318292,0.52250000,1.00000000
0.01316124,0.52333333,1.00000000
0.01315558,0.52416667,1.00000000
0.01315481,0.52500000,1.00000000
0.01315310,0.52583333,1.00000000
0.01314852,0.52666667,1.00000000
0.01310269,0.52750000,1.00000000
0.01310155,0.52833333,1.00000000
0.01309892,0.52916667,1.00000000
0.01309781,0.53000000,1.00000000
0.01307331,0.53083333,1.00000000
0.01305646,0.53166667,1.00000000
0.01300887,0.53250000,1.00000000
0.01299163,0.53333333,1.00000000
0.01298942,0.53416667,1.00000000
0.01298153,0.53500000,1.00000000
0.01294842,0.53583333,1.00000000
0.01293303,0.53666667,1.00000000
0.01293158,0.53750000,1.00000000
0.01292706,0.53833333,1.00000000
0.01288974,0.53916667,1.00000000
0.01287139,0.54000000,1.00000000
0.01286646,0.54083333,1.00000000
0.01283900,0.54166667,1.00000000
0.01281876,0.54250000,1.00000000
0.01280841,0.54333333,1.00000000
0.01280408,0.54416667,1.00000000
0.01280201,0.54500000,1.00000000
0.01279771,0.54583333,1.00000000
0.01276695,0.54666667,1.00000000
0.01276059,0.54750000,1.00000000
0.01275417,0.54833333,1.00000000
0.01272582,0.54916667,1.00000000
0.01269950,0.55000000,1.00000000
0.01267550,0.55083333,1.00000000
0.01264127,0.55166667,1.00000000
0.01260257,0.55250000,1.00000000
0.01259851,0.55333333,1.00000000
0.01257721,0.55416667,1.00000000
0.01256912,0.55500000,1.00000000
0.01255937,0.55583333,1.00000000
0.01251708,0.55666667,1.00000000
0.01251640,0.55750000,1.00000000
0.01250539,0.55833333,1.00000000
0.01248714,0.55916667,1.00000000
0.01248010,0.56000000,1.00000000
0.01245756,0.56083333,1.00000000
0.01244654,0.56166667,1.00000000
0.01244176,0.56250000,1.00000000
0.01242375,0.56333333,1.00000000
0.01240000,0.56416667,1.00000000
0.01237965,0.56500000,1.00000000
0.01237942,0.56583333,1.00000000
0.01235879,0.56666667,1.00000000
0.01235372,0.56750000,1.00000000
0.01234451,0.56833333,1.00000000
0.01233174,0.56916667,1.00000000
0.01232993,0.57000000,1.00000000
0.01232406,0.57083333,1.00000000
0.01227687,0.57166667,1.00000000
0.01222998,0.57250000,1.00000000
0.01222915,0.57333333,1.00000000
0.01222393,0.57416667,1.00000000
0.01220230,0.57500000,1.00000000
0.01219203,0.57583333,1.00000000
0.01215561,0.57666667,1.00000000
0.01215463,0.57750000,1.00000000
0.01211627,0.57833333,1.00000000
0.01211620,0.57916667,1.00000000
0.01209852,0.58000000,1.00000000
0.01208566,0.58083333,1.00000000
0.01207331,0.58166667,1.00000000
0.01206538,0.58250000,1.00000000
0.01206010,0.58333333,1.00000000
0.01205714,0.58416667,1.00000000
0.01199341,0.58500000,1.00000000
0.01197719,0.58583333,1.00000000
0.01195922,0.58666667,1.00000000
0.01195019,0.58750000,1.00000000
0.01191722,0.58833333,1.00000000
0.01190335,0.58916667,1.00000000
0.01189534,0.59000000,1.00000000
0.01188625,0.59083333,1.00000000
0.01186342,0.59166667,1.00000000
0.01186341,0.59250000,1.00000000
0.01186194,0.59333333,1.00000000
0.01183226,0.59416667,1.00000000
0.01182119,0.59500000,1.00000000
0.01181766,0.59583333,1.00000000
0.01179502,0.59666667,1.00000000
0.01179248,0.59750000,1.00000000
0.01176500,0.59833333,1.00000000
0.01176256,0.59916667,1.00000000
0.01175878,0.60000000,1.00000000
0.01175509,0.60083333,1.00000000
0.01174608,0.60166667,1.00000000
0.01174373,0.60250000,1.00000000
0.01173688,0.60333333,1.00000000
0.01172395,0.60416667,1.00000000
0.01170722,0.60500000,1.00000000
0.01169757,0.60583333,1.00000000
0.01165587,0.60666667,1.00000000
0.01163978,0.60750000,1.00000000
0.01163894,0.60833333,1.00000000
0.01163875,0.60916667,1.00000000
0.01158105,0.61000000,1.00000000
0.01156543,0.61083333,1.00000000
0.01153708,0.61166667,1.00000000
0.01150415,0.61250000,1.00000000
0.01147517,0.61333333,1.00000000
0.01147197,0.61416667,1.00000000
0.01146907,0.61500000,1.00000000
0.01143536,0.61583333,1.00000000
0.01142760,0.61666667,1.00000000
0.01141517,0.61750000,1.00000000
0.01141316,0.61833333,1.00000000
0.01139213,0.61916667,1.00000000
0.01136264,0.62000000,1.00000000
0.01129162,0.62083333,1.00000000
0.01129062,0.62166667,1.00000000
0.01127811,0.62250000,1.00000000
0.01122769,0.62333333,1.00000000
0.01121824,0.62416667,1.00000000
0.01121491,0.62500000,1.00000000
0.01120976,0.62583333,1.00000000
0.01118389,0.62666667,1.00000000
0.01118242,0.62750000,1.00000000
0.01116187,0.62833333,1.00000000
0.01114867,0.62916667,1.00000000
0.01112902,0.63000000,1.00000000
0.01111347,0.63083333,1.00000000
0.01107483,0.63166667,1.00000000
0.01104549,0.63250000,1.00000000
0.01102934,0.63333333,1.00000000
0.01102723,0.63416667,1.00000000
0.01101272,0.63500000,1.00000000
0.01099759,0.63583333,1.00000000
0.01098729,0.63666667,1.00000000
0.01098663,0.63750000,1.00000000
0.01094342,0.63833333,1.00000000
0.01088519,0.63916667,1.00000000
0.01087253,0.64000000,1.00000000
0.01084293,0.64083333,1.00000000
0.01077009,0.64166667,1.00000000
0.01075315,0.64250000,1.00000000
0.01074372,0.64333333,1.00000000
0.01073988,0.64416667,1.00000000
0.01070549,0.64500000,1.00000000
0.01067086,0.64583333,1.00000000
0.01066920,0.64666667,1.00000000
0.01064172,0.64750000,1.00000000
0.01063254,0.64833333,1.00000000
0.01061882,0.64916667,1.00000000
0.01061612,0.65000000,1.00000000
0.01061589,0.65083333,1.00000000
0.01061315,0.65166667,1.00000000
0.01060189,0.65250000,1.00000000
0.01058543,0.65333333,1.00000000
0.01055973,0.65416667,1.00000000
0.01055883,0.65500000,1.00000000
0.01055097,0.65583333,1.00000000
0.01054893,0.65666667,1.00000000
0.01052149,0.65750000,1.00000000
0.01049492,0.65833333,1.00000000
0.01048239,0.65916667,1.00000000
0.01047908,0.66000000,1.00000000
0.01046452,0.66083333,1.00000000
0.01045962,0.66166667,1.00000000
0.01044676,0.66250000,1.00000000
0.01044278,0.66333333,1.00000000
0.01035385,0.66416667,1.00000000
0.01022933,0.66500000,1.00000000
0.01014748,0.66583333,1.00000000
0.01014711,0.66666667,1.00000000
0.01006567,0.66750000,1.00000000
0.00999208,0.66833333,1.00000000
0.00997589,0.66916667,1.00000000
0.00996539,0.67000000,1.00000000
0.00996426,0.67083333,1.00000000
0.00985594,0.67166667,1.00000000
0.00977788,0.67250000,1.00000000
0.00976665,0.67333333,1.00000000
0.00973763,0.67416667,1.00000000
0.00970927,0.67500000,1.00000000
0.00969731,0.67583333,1.00000000
0.00968141,0.67666667,1.00000000
0.00967515,0.67750000,1.00000000
0.00967434,0.67833333,1.00000000
0.00965660,0.67916667,1.00000000
0.00961828,0.68000000,1.00000000
0.00961504,0.68083333,1.00000000
0.00958463,0.68166667,1.00000000
0.00950557,0.68250000,1.00000000
0.00949957,0.68333333,1.00000000
0.00948173,0.68416667,1.00000000
0.00946535,0.68500000,1.00000000
0.00943601,0.68583333,1.00000000
0.00942407,0.68666667,1.00000000
0.00938312,0.68750000,1.00000000
0.00937275,0.68833333,1.00000000
0.00935152,0.68916667,1.00000000
0.00934764,0.69000000,1.00000000
0.00934055,0.69083333,1.00000000
0.00929998,0.69166667,1.00000000
0.00929703,0.69250000,1.00000000
0.00928308,0.69333333,1.00000000
0.00921771,0.69416667,1.00000000
0.00919931,0.69500000,1.00000000
0.00919834,0.69583333,1.00000000
0.00918367,0.69666667,1.00000000
0.00918307,0.69750000,1.00000000
0.00915022,0.69833333,1.00000000
0.00909274,0.69916667,1.00000000
0.00908686,0.70000000,1.00000000
0.00904412,0.70083333,1.00000000
0.00902791,0.70166667,1.00000000
0.00902537,0.70250000,1.00000000
0.00902121,0.70333333,1.00000000
0.00897155,0.70416667,1.00000000
0.00896429,0.70500000,1.00000000
0.00896317,0.70583333,1.00000000
0.00896079,0.70666667,1.00000000
0.00894449,0.70750000,1.00000000
0.00892566,0.70833333,1.00000000
0.00891852,0.70916667,1.00000000
0.00891607,0.71000000,1.00000000
0.00887389,0.71083333,1.00000000
0.00887088,0.71166667,1.00000000
0.00886321,0.71250000,1.00000000
0.00885730,0.71333333,1.00000000
0.00884963,0.71416667,1.00000000
0.00884206,0.71500000,1.00000000
0.00882919,0.71583333,1.00000000
0.00882282,0.71666667,1.00000000
0.00880369,0.71750000,1.00000000
0.00877618,0.71833333,1.00000000
0.00877375,0.71916667,1.00000000
0.00873924,0.72000000,1.00000000
0.00872972,0.72083333,1.00000000
0.00872658,0.72166667,1.00000000
0.00865542,0.72250000,1.00000000
0.00863086,0.72333333,1.00000000
0.00863035,0.72416667,1.00000000
0.00862311,0.72500000,1.00000000
0.00862013,0.72583333,1.00000000
0.00858729,0.72666667,1.00000000
0.00856446,0.72750000,1.00000000
0.00855022,0.72833333,1.00000000
0.00854401,0.72916667,1.00000000
0.00854008,0.73000000,1.00000000
0.00853363,0.73083333,1.00000000
0.00852446,0.73166667,1.00000000
0.00851092,0.73250000,1.00000000
0.00851014,0.73333333,1.00000000
0.00849193,0.73416667,1.00000000
0.00848101,0.73500000,1.00000000
0.00843842,0.73583333,1.00000000
0.00843809,0.73666667,1.00000000
0.00843464,0.73750000,1.00000000
0.00840268,0.73833333,1.00000000
0.00838741,0.73916667,1.00000000
0.00838415,0.74000000,1.00000000
0.00835273,0.74083333,1.00000000
0.00829007,0.74166667,1.00000000
0.00828940,0.74250000,1.00000000
0.00826691,0.74333333,1.00000000
0.00826143,0.74416667,1.00000000
0.00823871,0.74500000,1.00000000
0.00823638,0.74583333,1.00000000
0.00823460,0.74666667,1.00000000
0.00821433,0.74750000,1.00000000
0.00818754,0.74833333,1.00000000
0.00813489,0.74916667,1.00000000
0.00813216,0.75000000,1.00000000
0.00811536,0.75083333,1.00000000
0.00810545,0.75166667,1.00000000
0.00807415,0.75250000,1.00000000
0.00805745,0.75333333,1.00000000
0.00804238,0.75416667,1.00000000
0.00803490,0.75500000,1.00000000
0.00803376,0.75583333,1.00000000
0.00800985,0.75666667,1.00000000
0.00800853,0.75750000,1.00000000
0.00800737,0.75833333,1.00000000
0.00798947,0.75916667,1.00000000
0.00793339,0.76000000,1.00000000
0.00792797,0.76083333,1.00000000
0.00786930,0.76166667,1.00000000
0.00785939,0.76250000,1.00000000
0.00780026,0.76333333,1.00000000
0.00778830,0.76416667,1.00000000
0.00778259,0.76500000,1.00000000
0.00776026,0.76583333,1.00000000
0.00775359,0.76666667,1.00000000
0.00772354,0.76750000,1.00000000
0.00771539,0.76833333,1.00000000
0.00770863,0.76916667,1.00000000
0.00770314,0.77000000,1.00000000
0.00769793,0.77083333,1.00000000
0.00769247,0.77166667,1.00000000
0.00764661,0.77250000,1.00000000
0.00764203,0.77333333,1.00000000
0.00763691,0.77416667,1.00000000
0.00763332,0.77500000,1.00000000
0.00763265,0.77583333,1.00000000
0.00761605,0.77666667,1.00000000
0.00761568,0.77750000,1.00000000
0.00757096,0.77833333,1.00000000
0.00756904,0.77916667,1.00000000
0.00756605,0.78000000,1.00000000
0.00752332,0.78083333,1.00000000
0.00751035,0.78166667,1.00000000
0.00750750,0.78250000,1.00000000
0.00747352,0.78333333,1.00000000
0.00746959,0.78416667,1.00000000
0.00746835,0.78500000,1.00000000
0.00746790,0.78583333,1.00000000
0.00746251,0.78666667,1.00000000
0.00745666,0.78750000,1.00000000
0.00743168,0.78833333,1.00000000
0.00743094,0.78916667,1.00000000
0.00742701,0.79000000,1.00000000
0.00740886,0.79083333,1.00000000
0.00740815,0.79166667,1.00000000
0.00740709,0.79250000,1.00000000
0.00740551,0.79333333,1.00000000
0.00738796,0.79416667,1.00000000
0.00737337,0.79500000,1.00000000
0.00732367,0.79583333,1.00000000
0.00731186,0.79666667,1.00000000
0.00723603,0.79750000,1.00000000
0.00718236,0.79833333,1.00000000
0.00715769,0.79916667,1.00000000
0.00712281,0.80000000,1.00000000
0.00711970,0.80083333,1.00000000
0.00711776,0.80166667,1.00000000
0.00699882,0.80250000,1.00000000
0.00696637,0.80333333,1.00000000
0.00689995,0.80416667,1.00000000
0.00689801,0.80500000,1.00000000
0.00689688,0.80583333,1.00000000
0.00689617,0.80666667,1.00000000
0.00688081,0.80750000,1.00000000
0.00684321,0.80833333,1.00000000
0.00683582,0.80916667,1.00000000
0.00682297,0.81000000,1.00000000
0.00679048,0.81083333,1.00000000
0.00678195,0.81166667,1.00000000
0.00674354,0.81250000,1.00000000
0.00674138,0.81333333,1.00000000
0.00668160,0.81416667,1.00000000
0.00667911,0.81500000,1.00000000
0.00666037,0.81583333,1.00000000
0.00665273,0.81666667,1.00000000
0.00663535,0.81750000,1.00000000
0.00662671,0.81833333,1.00000000
0.00656485,0.81916667,1.00000000
0.00653633,0.82000000,1.00000000
0.00651379,0.82083333,1.00000000
0.00649846,0.82166667,1.00000000
0.00648336,0.82250000,1.00000000
0.00647159,0.82333333,1.00000000
0.00646577,0.82416667,1.00000000
0.00644871,0.82500000,1.00000000
0.00644242,0.82583333,1.00000000
0.00643358,0.82666667,1.00000000
0.00642984,0.82750000,1.00000000
0.00640871,0.82833333,1.00000000
0.00639949,0.82916667,1.00000000
0.00639361,0.83000000,1.00000000
0.00638968,0.83083333,1.00000000
0.00634241,0.83166667,1.00000000
0.00632856,0.83250000,1.00000000
0.00631828,0.83333333,1.00000000
0.00631750,0.83416667,1.00000000
0.00630976,0.83500000,1.00000000
0.00630928,0.83583333,1.00000000
0.00629678,0.83666667,1.00000000
0.00629026,0.83750000,1.00000000
0.00627828,0.83833333,1.00000000
0.00627296,0.83916667,1.00000000
0.00626950,0.84000000,1.00000000
0.00626117,0.84083333,1.00000000
0.00625383,0.84166667,1.00000000
0.00624684,0.84250000,1.00000000
0.00624152,0.84333333,1.00000000
0.00624056,0.84416667,1.00000000
0.00623804,0.84500000,1.00000000
0.00623223,0.84583333,1.00000000
0.00622838,0.84666667,1.00000000
0.00622808,0.84750000,1.00000000
0.00622480,0.84833333,1.00000000
0.00620504,0.84916667,1.00000000
0.00619623,0.85000000,1.00000000
0.00619458,0.85083333,1.00000000
0.00618633,0.85166667,1.00000000
0.00617148,0.85250000,1.00000000
0.00614400,0.85333333,1.00000000
0.00613971,0.85416667,1.00000000
0.00612955,0.85500000,1.00000000
0.00611386,0.85583333,1.00000000
0.00610312,0.85666667,1.00000000
0.00609780,0.85750000,1.00000000
0.00605666,0.85833333,1.00000000
0.00604800,0.85916667,1.00000000
0.00604362,0.86000000,1.00000000
0.00602953,0.86083333,1.00000000
0.00602323,0.86166667,1.00000000
0.00601268,0.86250000,1.00000000
0.00601171,0.86333333,1.00000000
0.00597158,0.86416667,1.00000000
0.00596256,0.86500000,1.00000000
0.00590328,0.86583333,1.00000000
0.00590070,0.86666667,1.00000000
0.00589994,0.86750000,1.00000000
0.00588702,0.86833333,1.00000000
0.00587085,0.86916667,1.00000000
0.00583747,0.87000000,1.00000000
0.00583496,0.87083333,1.00000000
0.00583265,0.87166667,1.00000000
0.00582924,0.87250000,1.00000000
0.00579518,0.87333333,1.00000000
0.00578563,0.87416667,1.00000000
0.00578514,0.87500000,1.00000000
0.00577940,0.87583333,1.00000000
0.00574852,0.87666667,1.00000000
0.00572672,0.87750000,1.00000000
0.00572056,0.87833333,1.00000000
0.00569784,0.87916667,1.00000000
0.00569139,0.88000000,1.00000000
0.00564979,0.88083333,1.00000000
0.00564349,0.88166667,1.00000000
0.00561160,0.88250000,1.00000000
0.00554021,0.88333333,1.00000000
0.00553566,0.88416667,1.00000000
0.00552652,0.88500000,1.00000000
0.00549331,0.88583333,1.00000000
0.00546953,0.88666667,1.00000000
0.00546651,0.88750000,1.00000000
0.00546517,0.88833333,1.00000000
0.00544321,0.88916667,1.00000000
0.00543454,0.89000000,1.00000000
0.00540618,0.89083333,1.00000000
0.00539206,0.89166667,1.00000000
0.00535629,0.89250000,1.00000000
0.00529755,0.89333333,1.00000000
0.00528398,0.89416667,1.00000000
0.00526185,0.89500000,1.00000000
0.00523156,0.89583333,1.00000000
0.00522159,0.89666667,1.00000000
0.00520923,0.89750000,1.00000000
0.00516924,0.89833333,1.00000000
0.00514047,0.89916667,1.00000000
0.00513291,0.90000000,1.00000000
0.00511464,0.90083333,1.00000000
0.00510404,0.90166667,1.00000000
0.00506031,0.90250000,1.00000000
0.00505200,0.90333333,1.00000000
0.00501483,0.90416667,1.00000000
0.00499769,0.90500000,1.00000000
0.00499653,0.90583333,1.00000000
0.00498376,0.90666667,1.00000000
0.00494247,0.90750000,1.00000000
0.00493460,0.90833333,1.00000000
0.00492810,0.90916667,1.00000000
0.00492320,0.91000000,1.00000000
0.00492101,0.91083333,1.00000000
0.00488769,0.91166667,1.00000000
0.00488697,0.91250000,1.00000000
0.00486835,0.91333333,1.00000000
0.00485448,0.91416667,1.00000000
0.00485243,0.91500000,1.00000000
0.00483332,0.91583333,1.00000000
0.00481970,0.91666667,1.00000000
0.00481791,0.91750000,1.00000000
0.00480450,0.91833333,1.00000000
0.00478551,0.91916667,1.00000000
0.00476898,0.92000000,1.00000000
0.00475891,0.92083333,1.00000000
0.00475606,0.92166667,1.00000000
0.00474496,0.92250000,1.00000000
0.00474159,0.92333333,1.00000000
0.00473820,0.92416667,1.00000000
0.00472886,0.92500000,1.00000000
0.00472659,0.92583333,1.00000000
0.00471852,0.92666667,1.00000000
0.00471209,0.92750000,1.00000000
0.00471016,0.92833333,1.00000000
0.00470736,0.92916667,1.00000000
0.00470646,0.93000000,1.00000000
0.00470213,0.93083333,1.00000000
0.00470062,0.93166667,1.00000000
0.00469652,0.93250000,1.00000000
0.00469314,0.93333333,1.00000000
0.00469114,0.93416667,1.00000000
0.00468904,0.93500000,1.00000000
0.00468561,0.93583333,1.00000000
0.00468076,0.93666667,1.00000000
0.00468029,0.93750000,1.00000000
0.00467827,0.93833333,1.00000000
0.00467132,0.93916667,1.00000000
0.00463338,0.94000000,1.00000000
0.00462705,0.94083333,1.00000000
0.00461375,0.94166667,1.00000000
0.00460839,0.94250000,1.00000000
0.00457555,0.94333333,1.00000000
0.00457537,0.94416667,1.00000000
0.00457158,0.94500000,1.00000000
0.00457040,0.94583333,1.00000000
0.00456987,0.94666667,1.00000000
0.00456496,0.94750000,1.00000000
0.00448195,0.94833333,1.00000000
0.00447935,0.94916667,1.00000000
0.00439133,0.95000000,1.00000000
0.00438477,0.95083333,1.00000000
0.00438215,0.95166667,1.00000000
0.00438106,0.95250000,1.00000000
0.00428781,0.95333333,1.00000000
0.00425158,0.95416667,1.00000000
0.00419980,0.95500000,1.00000000
0.00417283,0.95583333,1.00000000
0.00416647,0.95666667,1.00000000
0.00412799,0.95750000,1.00000000
0.00412175,0.95833333,1.00000000
0.00411043,0.95916667,1.00000000
0.00409324,0.96000000,1.00000000
0.00404592,0.96083333,1.00000000
0.00403184,0.96166667,1.00000000
0.00402131,0.96250000,1.00000000
0.00400003,0.96333333,1.00000000
0.00396874,0.96416667,1.00000000
0.00394618,0.96500000,1.00000000
0.00394304,0.96583333,1.00000000
0.00390001,0.96666667,1.00000000
0.00385435,0.96750000,1.00000000
0.00385323,0.96833333,1.00000000
0.00384138,0.96916667,1.00000000
0.00370437,0.97000000,1.00000000
0.00370388,0.97083333,1.00000000
0.00367723,0.97166667,1.00000000
0.00366824,0.97250000,1.00000000
0.00364587,0.97333333,1.00000000
0.00363472,0.97416667,1.00000000
0.00361417,0.97500000,1.00000000
0.00357695,0.97583333,1.00000000
0.00356066,0.97666667,1.00000000
0.00353284,0.97750000,1.00000000
0.00349524,0.97833333,1.00000000
0.00347821,0.97916667,1.00000000
0.00345134,0.98000000,1.00000000
0.00341629,0.98083333,1.00000000
0.00341422,0.98166667,1.00000000
0.00339151,0.98250000,1.00000000
0.00335626,0.98333333,1.00000000
0.00332595,0.98416667,1.00000000
0.00328488,0.98500000,1.00000000
0.00324642,0.98583333,1.00000000
0.00321937,0.98666667,1.00000000
0.00319155,0.98750000,1.00000000
0.00318947,0.98833333,1.00000000
0.00316967,0.98916667,1.00000000
0.00309497,0.99000000,1.00000000
0.00307801,0.99083333,1.00000000
0.00304175,0.99166667,1.00000000
0.00301170,0.99250000,1.00000000
0.00296643,0.99333333,1.00000000
0.00291908,0.99416667,1.00000000
0.00290784,0.99500000,1.00000000
0.00286000,0.99583333,1.00000000
0.00284066,0.99666667,1.00000000
0.00282892,0.99750000,1.00000000
0.00282519,0.99833333,1.00000000
0.00278621,0.99916667,1.00000000
0.00278037,1.00000000,1.00000000
0.00277937,1.00000000,1.00000000
